NO_OF_FRAMES	20413
NO_OF_CAMERAS	9
NO_OF_MARKERS	6
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-05-15, 12:22:08	13083.47976359
DATA_INCLUDED	3D
MARKER_NAMES	box1	box2	box3	box4	clap1	clap2
786.725	-112.727	544.554	967.495	-46.388	544.061	901.971	132.935	546.648	721.385	70.151	546.865	0.000	0.000	0.000	0.000	0.000	0.000
786.744	-112.781	544.633	967.413	-46.432	543.978	901.982	132.871	546.653	721.372	70.081	546.937	0.000	0.000	0.000	0.000	0.000	0.000
786.715	-112.784	544.550	967.522	-46.423	544.015	901.964	132.894	546.692	721.326	70.076	546.919	0.000	0.000	0.000	0.000	0.000	0.000
786.790	-112.804	544.565	967.547	-46.403	544.109	901.944	132.915	546.633	721.374	70.104	546.930	0.000	0.000	0.000	0.000	0.000	0.000
786.809	-112.862	544.568	967.501	-46.430	544.110	902.002	132.934	546.661	721.425	70.121	546.920	0.000	0.000	0.000	0.000	0.000	0.000
786.823	-112.746	544.583	967.511	-46.414	544.110	901.952	132.960	546.645	721.357	70.129	546.932	0.000	0.000	0.000	0.000	0.000	0.000
786.705	-112.770	544.474	967.518	-46.483	544.051	901.976	132.905	546.707	721.404	70.079	546.873	0.000	0.000	0.000	0.000	0.000	0.000
786.768	-112.737	544.631	967.507	-46.457	544.041	901.953	132.930	546.713	721.373	70.155	546.926	0.000	0.000	0.000	0.000	0.000	0.000
786.748	-112.768	544.536	967.535	-46.371	544.066	901.909	132.980	546.642	721.318	70.219	546.935	0.000	0.000	0.000	0.000	0.000	0.000
786.748	-112.731	544.533	967.502	-46.532	544.006	902.031	132.969	546.604	721.321	70.120	546.924	0.000	0.000	0.000	0.000	0.000	0.000
786.733	-112.699	544.515	967.497	-46.426	544.092	901.958	132.976	546.631	721.287	70.180	546.990	0.000	0.000	0.000	0.000	0.000	0.000
786.752	-112.758	544.571	967.498	-46.375	544.082	901.991	132.960	546.640	721.335	70.142	546.901	0.000	0.000	0.000	0.000	0.000	0.000
786.686	-112.697	544.645	967.450	-46.331	544.087	901.918	132.999	546.618	721.375	70.181	546.951	0.000	0.000	0.000	0.000	0.000	0.000
786.776	-112.731	544.508	967.484	-46.363	544.066	901.900	132.954	546.697	721.374	70.170	546.899	0.000	0.000	0.000	0.000	0.000	0.000
786.684	-112.708	544.560	967.528	-46.391	544.033	901.908	132.946	546.662	721.381	70.173	546.942	0.000	0.000	0.000	0.000	0.000	0.000
